-0.86001,0.83841,573.08
-0.86001,0.85216,582.03
-0.86001,0.8659,591.37
-0.85216,0.013744,379.77
-0.85216,0.027489,379.87
-0.85216,0.041233,380.05
-0.85216,0.054978,380.31
-0.85216,0.068722,380.63
-0.85216,0.082467,381.03
-0.85216,0.096211,381.5
-0.85216,0.10996,382.04
-0.85216,0.1237,382.65
-0.85216,0.13744,383.35
-0.85216,0.15119,384.11
-0.85216,0.16493,384.95
-0.85216,0.17868,385.87
-0.85216,0.19242,386.87
-0.85216,0.20617,387.95
-0.85216,0.21991,389.1
-0.85216,0.23366,390.34
-0.85216,0.2474,391.66
-0.85216,0.26114,393.06
-0.85216,0.27489,394.54
-0.85216,0.28863,396.12
-0.85216,0.30238,397.78
-0.85216,0.31612,399.53
-0.85216,0.32987,401.37
-0.85216,0.34361,403.31
-0.85216,0.35736,405.34
-0.85216,0.3711,407.47
-0.85216,0.38485,409.7
-0.85216,0.39859,412.03
-0.85216,0.41233,414.47
-0.85216,0.42608,417.01
-0.85216,0.43982,419.67
-0.85216,0.45357,422.44
-0.85216,0.46731,425.33
-0.85216,0.48106,428.35
-0.85216,0.4948,431.48
-0.85216,0.50855,434.75
-0.85216,0.52229,438.14
-0.85216,0.53603,441.68
-0.85216,0.54978,445.36
-0.85216,0.56352,449.18
-0.85216,0.57727,453.16
-0.85216,0.59101,457.3
-0.85216,0.60476,461.6
-0.85216,0.6185,466.07
-0.85216,0.63225,470.72
-0.85216,0.64599,475.55
-0.85216,0.65973,480.58
-0.85216,0.67348,485.8
-0.85216,0.68722,491.24
-0.85216,0.70097,496.89
-0.85216,0.71471,502.77
-0.85216,0.72846,508.88
-0.85216,0.7422,515.25
-0.85216,0.75595,521.88
-0.85216,0.76969,528.78
-0.85216,0.78343,535.97
-0.85216,0.79718,543.46
-0.85216,0.81092,551.27
-0.85216,0.82467,559.41
-0.85216,0.83841,567.91
-0.85216,0.85216,576.78
-0.85216,0.8659,586.05
-0.8443,0.013744,376.4
-0.8443,0.027489,376.51
-0.8443,0.041233,376.68
-0.8443,0.054978,376.93
-0.8443,0.068722,377.25
-0.8443,0.082467,377.65
-0.8443,0.096211,378.11
-0.8443,0.10996,378.65
-0.8443,0.1237,379.26
-0.8443,0.13744,379.95
-0.8443,0.15119,380.71
-0.8443,0.16493,381.54
-0.8443,0.17868,382.45
-0.8443,0.19242,383.44
-0.8443,0.20617,384.51
-0.8443,0.21991,385.65
-0.8443,0.23366,386.88
-0.8443,0.2474,388.18
-0.8443,0.26114,389.57
-0.8443,0.27489,391.04
-0.8443,0.28863,392.6
-0.8443,0.30238,394.25
-0.8443,0.31612,395.98
-0.8443,0.32987,397.81
-0.8443,0.34361,399.73
-0.8443,0.35736,401.74
-0.8443,0.3711,403.85
-0.8443,0.38485,406.06
-0.8443,0.39859,408.38
-0.8443,0.41233,410.79
-0.8443,0.42608,413.32
-0.8443,0.43982,415.95
-0.8443,0.45357,418.7
-0.8443,0.46731,421.56
-0.8443,0.48106,424.55
-0.8443,0.4948,427.65
-0.8443,0.50855,430.89
-0.8443,0.52229,434.26
-0.8443,0.53603,437.76
-0.8443,0.54978,441.41
-0.8443,0.56352,445.2
-0.8443,0.57727,449.14
-0.8443,0.59101,453.24
-0.8443,0.60476,457.51
-0.8443,0.6185,461.94
-0.8443,0.63225,466.54
-0.8443,0.64599,471.33
-0.8443,0.65973,476.32
-0.8443,0.67348,481.49
-0.8443,0.68722,486.88
-0.8443,0.70097,492.48
-0.8443,0.71471,498.31
-0.8443,0.72846,504.37
-0.8443,0.7422,510.68
-0.8443,0.75595,517.25
-0.8443,0.76969,524.09
-0.8443,0.78343,531.22
-0.8443,0.79718,538.64
-0.8443,0.81092,546.38
-0.8443,0.82467,554.45
-0.8443,0.83841,562.87
-0.8443,0.85216,571.67
-0.8443,0.8659,580.85
-0.83645,0.013744,373.11
-0.83645,0.027489,373.22
-0.83645,0.041233,373.39
-0.83645,0.054978,373.64
-0.83645,0.068722,373.96
-0.83645,0.082467,374.35
-0.83645,0.096211,374.81
-0.83645,0.10996,375.34
-0.83645,0.1237,375.95
-0.83645,0.13744,376.63
-0.83645,0.15119,377.38
-0.83645,0.16493,378.21
-0.83645,0.17868,379.11
-0.83645,0.19242,380.09
-0.83645,0.20617,381.15
-0.83645,0.21991,382.28
-0.83645,0.23366,383.5
-0.83645,0.2474,384.79
-0.83645,0.26114,386.17
-0.83645,0.27489,387.63
-0.83645,0.28863,389.18
-0.83645,0.30238,390.81
-0.83645,0.31612,392.53
-0.83645,0.32987,394.34
-0.83645,0.34361,396.24
-0.83645,0.35736,398.24
-0.83645,0.3711,400.33
-0.83645,0.38485,402.52
-0.83645,0.39859,404.81
-0.83645,0.41233,407.21
-0.83645,0.42608,409.71
-0.83645,0.43982,412.32
-0.83645,0.45357,415.04
-0.83645,0.46731,417.88
-0.83645,0.48106,420.84
-0.83645,0.4948,423.92
-0.83645,0.50855,427.13
-0.83645,0.52229,430.47
-0.83645,0.53603,433.94
-0.83645,0.54978,437.56
-0.83645,0.56352,441.31
-0.83645,0.57727,445.22
-0.83645,0.59101,449.29
-0.83645,0.60476,453.51
-0.83645,0.6185,457.9
-0.83645,0.63225,462.47
-0.83645,0.64599,467.22
-0.83645,0.65973,472.16
-0.83645,0.67348,477.29
-0.83645,0.68722,482.63
-0.83645,0.70097,488.18
-0.83645,0.71471,493.96
-0.83645,0.72846,499.97
-0.83645,0.7422,506.22
-0.83645,0.75595,512.73
-0.83645,0.76969,519.51
-0.83645,0.78343,526.58
-0.83645,0.79718,533.94
-0.83645,0.81092,541.61
-0.83645,0.82467,549.61
-0.83645,0.83841,557.96
-0.83645,0.85216,566.68
-0.83645,0.8659,575.78
-0.8286,0.013744,369.91
-0.8286,0.027489,370.01
-0.8286,0.041233,370.19
-0.8286,0.054978,370.43
-0.8286,0.068722,370.75
-0.8286,0.082467,371.13
-0.8286,0.096211,371.59
-0.8286,0.10996,372.12
-0.8286,0.1237,372.72
-0.8286,0.13744,373.39
-0.8286,0.15119,374.14
-0.8286,0.16493,374.96
-0.8286,0.17868,375.85
-0.8286,0.19242,376.83
-0.8286,0.20617,377.87
-0.8286,0.21991,379
-0.8286,0.23366,380.2
-0.8286,0.2474,381.49
-0.8286,0.26114,382.85
-0.8286,0.27489,384.3
-0.8286,0.28863,385.83
-0.8286,0.30238,387.45
-0.8286,0.31612,389.15
-0.8286,0.32987,390.95
-0.8286,0.34361,392.83
-0.8286,0.35736,394.81
-0.8286,0.3711,396.89
-0.8286,0.38485,399.06
-0.8286,0.39859,401.33
-0.8286,0.41233,403.71
-0.8286,0.42608,406.19
-0.8286,0.43982,408.78
-0.8286,0.45357,411.48
-0.8286,0.46731,414.29
-0.8286,0.48106,417.22
-0.8286,0.4948,420.28
-0.8286,0.50855,423.46
-0.8286,0.52229,426.77
-0.8286,0.53603,430.21
-0.8286,0.54978,433.79
-0.8286,0.56352,437.52
-0.8286,0.57727,441.4
-0.8286,0.59101,445.42
-0.8286,0.60476,449.61
-0.8286,0.6185,453.97
-0.8286,0.63225,458.5
-0.8286,0.64599,463.2
-0.8286,0.65973,468.1
-0.8286,0.67348,473.19
-0.8286,0.68722,478.48
-0.8286,0.70097,483.99
-0.8286,0.71471,489.71
-0.8286,0.72846,495.67
-0.8286,0.7422,501.87
-0.8286,0.75595,508.33
-0.8286,0.76969,515.05
-0.8286,0.78343,522.05
-0.8286,0.79718,529.35
-0.8286,0.81092,536.96
-0.8286,0.82467,544.89
-0.8286,0.83841,553.17
-0.8286,0.85216,561.81
-0.8286,0.8659,570.83
-0.82074,0.013744,366.78
-0.82074,0.027489,366.88
-0.82074,0.041233,367.05
-0.82074,0.054978,367.3
-0.82074,0.068722,367.61
-0.82074,0.082467,367.99
-0.82074,0.096211,368.45
-0.82074,0.10996,368.97
-0.82074,0.1237,369.57
-0.82074,0.13744,370.23
-0.82074,0.15119,370.97
-0.82074,0.16493,371.79
-0.82074,0.17868,372.67
-0.82074,0.19242,373.64
-0.82074,0.20617,374.68
-0.82074,0.21991,375.79
-0.82074,0.23366,376.99
-0.82074,0.2474,378.26
-0.82074,0.26114,379.61
-0.82074,0.27489,381.05
-0.82074,0.28863,382.57
-0.82074,0.30238,384.17
-0.82074,0.31612,385.86
-0.82074,0.32987,387.64
-0.82074,0.34361,389.51
-0.82074,0.35736,391.47
-0.82074,0.3711,393.53
-0.82074,0.38485,395.68
-0.82074,0.39859,397.94
-0.82074,0.41233,400.29
-0.82074,0.42608,402.75
-0.82074,0.43982,405.32
-0.82074,0.45357,407.99
-0.82074,0.46731,410.78
-0.82074,0.48106,413.69
-0.82074,0.4948,416.72
-0.82074,0.50855,419.88
-0.82074,0.52229,423.16
-0.82074,0.53603,426.57
-0.82074,0.54978,430.12
-0.82074,0.56352,433.82
-0.82074,0.57727,437.66
-0.82074,0.59101,441.66
-0.82074,0.60476,445.81
-0.82074,0.6185,450.13
-0.82074,0.63225,454.62
-0.82074,0.64599,459.29
-0.82074,0.65973,464.14
-0.82074,0.67348,469.18
-0.82074,0.68722,474.43
-0.82074,0.70097,479.89
-0.82074,0.71471,485.57
-0.82074,0.72846,491.48
-0.82074,0.7422,497.63
-0.82074,0.75595,504.03
-0.82074,0.76969,510.69
-0.82074,0.78343,517.64
-0.82074,0.79718,524.87
-0.82074,0.81092,532.41
-0.82074,0.82467,540.28
-0.82074,0.83841,548.49
-0.82074,0.85216,557.05
-0.82074,0.8659,566
-0.81289,0.013744,363.72
-0.81289,0.027489,363.82
-0.81289,0.041233,364
-0.81289,0.054978,364.24
-0.81289,0.068722,364.55
-0.81289,0.082467,364.93
-0.81289,0.096211,365.38
-0.81289,0.10996,365.9
-0.81289,0.1237,366.49
-0.81289,0.13744,367.15
-0.81289,0.15119,367.88
-0.81289,0.16493,368.69
-0.81289,0.17868,369.57
-0.81289,0.19242,370.53
-0.81289,0.20617,371.56
-0.81289,0.21991,372.66
-0.81289,0.23366,373.85
-0.81289,0.2474,375.11
-0.81289,0.26114,376.45
-0.81289,0.27489,377.87
-0.81289,0.28863,379.38
-0.81289,0.30238,380.97
-0.81289,0.31612,382.65
-0.81289,0.32987,384.41
-0.81289,0.34361,386.27
-0.81289,0.35736,388.21
-0.81289,0.3711,390.25
-0.81289,0.38485,392.39
-0.81289,0.39859,394.62
-0.81289,0.41233,396.96
-0.81289,0.42608,399.4
-0.81289,0.43982,401.94
-0.81289,0.45357,404.6
-0.81289,0.46731,407.36
-0.81289,0.48106,410.25
-0.81289,0.4948,413.25
-0.81289,0.50855,416.38
-0.81289,0.52229,419.63
-0.81289,0.53603,423.02
-0.81289,0.54978,426.54
-0.81289,0.56352,430.21
-0.81289,0.57727,434.02
-0.81289,0.59101,437.98
-0.81289,0.60476,442.1
-0.81289,0.6185,446.38
-0.81289,0.63225,450.83
-0.81289,0.64599,455.46
-0.81289,0.65973,460.27
-0.81289,0.67348,465.28
-0.81289,0.68722,470.48
-0.81289,0.70097,475.89
-0.81289,0.71471,481.52
-0.81289,0.72846,487.38
-0.81289,0.7422,493.48
-0.81289,0.75595,499.83
-0.81289,0.76969,506.44
-0.81289,0.78343,513.32
-0.81289,0.79718,520.5
-0.81289,0.81092,527.98
-0.81289,0.82467,535.78
-0.81289,0.83841,543.92
-0.81289,0.85216,552.41
-0.81289,0.8659,561.29
-0.80503,0.013744,360.74
-0.80503,0.027489,360.84
-0.80503,0.041233,361.01
-0.80503,0.054978,361.25
-0.80503,0.068722,361.56
-0.80503,0.082467,361.93
-0.80503,0.096211,362.38
-0.80503,0.10996,362.9
-0.80503,0.1237,363.48
-0.80503,0.13744,364.14
-0.80503,0.15119,364.87
-0.80503,0.16493,365.67
-0.80503,0.17868,366.54
-0.80503,0.19242,367.49
-0.80503,0.20617,368.51
-0.80503,0.21991,369.61
-0.80503,0.23366,370.78
-0.80503,0.2474,372.03
-0.80503,0.26114,373.36
-0.80503,0.27489,374.78
-0.80503,0.28863,376.27
-0.80503,0.30238,377.85
-0.80503,0.31612,379.51
-0.80503,0.32987,381.26
-0.80503,0.34361,383.1
-0.80503,0.35736,385.03
-0.80503,0.3711,387.05
-0.80503,0.38485,389.17
-0.80503,0.39859,391.39
-0.80503,0.41233,393.7
-0.80503,0.42608,396.12
-0.80503,0.43982,398.65
-0.80503,0.45357,401.28
-0.80503,0.46731,404.02
-0.80503,0.48106,406.88
-0.80503,0.4948,409.86
-0.80503,0.50855,412.96
-0.80503,0.52229,416.19
-0.80503,0.53603,419.55
-0.80503,0.54978,423.04
-0.80503,0.56352,426.68
-0.80503,0.57727,430.46
-0.80503,0.59101,434.39
-0.80503,0.60476,438.47
-0.80503,0.6185,442.72
-0.80503,0.63225,447.13
-0.80503,0.64599,451.73
-0.80503,0.65973,456.5
-0.80503,0.67348,461.46
-0.80503,0.68722,466.62
-0.80503,0.70097,471.99
-0.80503,0.71471,477.58
-0.80503,0.72846,483.39
-0.80503,0.7422,489.43
-0.80503,0.75595,495.73
-0.80503,0.76969,502.29
-0.80503,0.78343,509.12
-0.80503,0.79718,516.23
-0.80503,0.81092,523.65
-0.80503,0.82467,531.39
-0.80503,0.83841,539.46
-0.80503,0.85216,547.88
-0.80503,0.8659,556.68
-0.79718,0.013744,357.83
-0.79718,0.027489,357.93
-0.79718,0.041233,358.1
-0.79718,0.054978,358.33
-0.79718,0.068722,358.64
-0.79718,0.082467,359.01
-0.79718,0.096211,359.46
-0.79718,0.10996,359.97
-0.79718,0.1237,360.55
-0.79718,0.13744,361.2
-0.79718,0.15119,361.92
-0.79718,0.16493,362.72
-0.79718,0.17868,363.58
-0.79718,0.19242,364.52
-0.79718,0.20617,365.53
-0.79718,0.21991,366.62
-0.79718,0.23366,367.79
-0.79718,0.2474,369.03
-0.79718,0.26114,370.35
-0.79718,0.27489,371.75
-0.79718,0.28863,373.23
-0.79718,0.30238,374.8
-0.79718,0.31612,376.45
-0.79718,0.32987,378.18
-0.79718,0.34361,380.01
-0.79718,0.35736,381.92
-0.79718,0.3711,383.93
-0.79718,0.38485,386.03
-0.79718,0.39859,388.23
-0.79718,0.41233,390.52
-0.79718,0.42608,392.92
-0.79718,0.43982,395.43
-0.79718,0.45357,398.04
-0.79718,0.46731,400.76
